polarity,filtered_text,sentiment,id,lang,text,subjectivity,Joe Biden,Raphael Warnock,Donald Trump,2022 Special Election,Biden 2024,2020 Election,Trump 2024,Herschel Walker,Democrats,2022 Midterm,Republicans
0.38179999589920044,"as long as paul whelans own family supports the move, and they do, is all that should matter.",Positive,"Any[""1584339387256639488""]",en,"@TheEntertainah @espn @AdamSchefter As long as Paul Whelans own family supports the move, and they do, is all that should matter.",obj,false,false,true,false,false,false,false,false,false,false,false
0.0,starring donald trump...,Neutral,"Any[""1584339387256639488""]",en,@ksorbs Starring Donald Trump...,obj,false,false,true,false,false,false,false,false,false,false,false
0.0,did you mean to write donald trump?? https://t.co/px8u5bkmps,Neutral,"Any[""1584349209683439618"", ""1584339387256639488"", ""1600736022488403970""]",en,@GOP Did you mean to write Donald Trump??     https://t.co/pX8u5bkMps,obj,true,false,true,false,false,false,false,false,false,false,true
0.6309999823570251,"rt kathy griffin is funny. oh, yes. she won a bunch of emmys. but kathy can also write an opinion piece that will blow you o…",Positive,"Any[""1584339387256639488""]",en,"RT @ejeancarroll: Kathy Griffin is funny. Oh, yes. She won a bunch of Emmys. BUT Kathy can also write an opinion piece that will blow you o…",obj,false,false,true,false,false,false,false,false,false,false,false
0.44040000438690186,lock you and that good weija up,Positive,"Any[""1584339387256639488""]",en,@joncoopertweets lock you and that good Weija up,subj,false,false,true,false,false,false,false,false,false,false,false
0.5105999708175659,for the - is free. https://t.co/itdkvhzvjk,Positive,"Any[""1584349209683439618"", ""1584339387256639488""]",en,For the #MAGAmeltdown  - #BrittanyGriner is free. https://t.co/ItDkVHzVJK,obj,true,false,true,false,false,false,false,false,false,false,false
-0.34119999408721924,still not as good as under president donald j trump.,Negative,"Any[""1584339387256639488""]",en,@POTUS Still not as good as under President Donald J Trump.,obj,false,false,true,false,false,false,false,false,false,false,false
-0.7946000099182129,"the ""wicked witch is gone"" !!!!!! https://t.co/d3bghkvich",Negative,"Any[""1584339387256639488""]",en,"THE ""WICKED WITCH IS GONE"" !!!!!! https://t.co/d3bGhKVICH",subj,false,false,true,false,false,false,false,false,false,false,false
-0.636900007724762,rt you know whose son didn’t store dick pics on a laptop and then forget it at a repair shop? donald trump.,Negative,"Any[""1584339387256639488""]",en,RT @esoryelsnya: You know whose son didn’t store dick pics on a laptop and then forget it at a repair shop? Donald Trump.,obj,false,false,true,false,false,false,false,false,false,false,false
-0.23499999940395355,"rt if you hate donald trump more than you love your country, you are the problem.",Negative,"Any[""1584339387256639488""]",en,"RT @NickAdamsinUSA: If you hate Donald Trump more than you love your country, you are the problem.",subj,false,false,true,false,false,false,false,false,false,false,false
0.4575999975204468,"rt who else is more interested in the billions of dollars that donald trump‘s son-in-law, jared kushner, r…",Positive,"Any[""1584339387256639488""]",en,"RT @MadeInTheUSANJ: @DonaldJTrumpJr Who else is more interested in the billions of dollars that Donald Trump‘s son-in-law, Jared Kushner, r…",obj,false,false,true,false,false,false,false,false,false,false,false
0.0,"rt condenas contra otto pérez en guatemala, cristina fernández de kichner en argentina y grupo empresarial de donald trump. los…",Neutral,"Any[""1584339387256639488""]",es,"RT @DCoronell: Condenas contra Otto Pérez en Guatemala, Cristina Fernández de Kichner en Argentina y grupo empresarial de Donald Trump. Los…",obj,false,false,true,false,false,false,false,false,false,false,false
0.0,trump owns you. you couldn't get elected dog catcher now.,Neutral,"Any[""1584349209683439616"", ""1584339387256639488""]",en,@Liz_Cheney Trump owns you. You couldn't get elected Dog Catcher now. #LizTheRINO,obj,false,false,true,false,false,true,false,false,false,false,false
0.0,"""do you know who i am?"" everyone: https://t.co/ppwey8ftzi",Neutral,"Any[""1584339387256639488""]",en,"@NotHoodlum ""Do you know who I am?""

Everyone: https://t.co/PpwEY8FTZI",obj,false,false,true,false,false,false,false,false,false,false,false
0.0,so is joe biden.,Neutral,"Any[""1584349209683439618"", ""1584339387256639488""]",en,@KeithDB80 @ACTBrigitte So is Joe Biden.,subj,true,false,true,false,false,false,false,false,false,false,false
0.0,"rt between the white house toilet, mar-a-lago, and now the storage unit in florida...is there anywhere that donald trump didn…",Neutral,"Any[""1584339387256639488""]",en,"RT @OliviaTroye: Between the White House toilet, Mar-A-Lago, and now the storage unit in Florida...Is there anywhere that Donald Trump didn…",obj,false,false,true,false,false,false,false,false,false,false,false
-0.15129999816417694,"lol, one was released and one was swapped for one of the most dangerous arms dealer in the world. sit down and be quiet, you’re clueless…",Negative,"Any[""1584349209683439618"", ""1584339387256639488""]",en,"@itsJeffTiedrich Lol, one was released and one was swapped for one of the most dangerous Arms dealer in the world. Sit down and be quiet, you’re clueless…",obj,true,false,true,false,false,false,false,false,false,false,false
-0.10270000249147415,donald trump jr’s cocaine nah take that back t rump already used it . https://t.co/mgdtg3snlq,Negative,"Any[""1584339387256639488""]",en,@MysterySolvent Donald Trump jr’s  cocaine nah take that back  T Rump  already used it . https://t.co/mGdTG3snlQ,obj,false,false,true,false,false,false,false,false,false,false,false
0.5267000198364258,you people need my services in managing publicity. otherwise it takes a lot to restore the lost glory. advise the pr team to hire my services.,Positive,"Any[""1584339387256639488""]",en,"@wjkkarma1 @asia742 @ProudElephantUS You people need my services in managing Publicity.
Otherwise it takes a lot to restore the lost glory.
Advise the PR team to hire my services.",obj,false,false,true,false,false,false,false,false,false,false,false
0.3400000035762787,rt five years ago: former president donald trump recognized jerusalem as the capital of israel. 🇮🇱🇺🇸 “i have determined t…,Positive,"Any[""1584339387256639488""]",en,"RT @HananyaNaftali: Five Years Ago: Former President Donald Trump recognized Jerusalem as the capital of Israel. 🇮🇱🇺🇸

“I have determined t…",obj,false,false,true,false,false,false,false,false,false,false,false
0.41990000009536743,this is beautiful❤️ thank you for this!,Positive,"Any[""1584339387256639488""]",en,@TeaPainUSA This is beautiful❤️ Thank you for this!,obj,false,false,true,false,false,false,false,false,false,false,false
-0.4018999934196472,damn it.,Negative,"Any[""1584339387256639488""]",en,@TimHannan @SunshineRay59 Damn it.,subj,false,false,true,false,false,false,false,false,false,false,false
0.359499990940094,heck yeah ! https://t.co/5zthvjssla,Positive,"Any[""1584339387256639488""]",en,Heck Yeah ! https://t.co/5ZTHvjSsLA,obj,false,false,true,false,false,false,false,false,false,false,false
-0.6808000206947327,"rt breaking: maga loser kari lake endorses donald trump's fascist call for the ""termination"" of the constitution, says th…",Negative,"Any[""1584349209683439618"", ""1584339387256639488""]",en,"RT @OccupyDemocrats: BREAKING: MAGA loser Kari Lake endorses Donald Trump's fascist call for the ""termination"" of the Constitution, says th…",obj,true,false,true,false,false,false,false,false,false,false,false
-0.8126000165939331,"rt pro tip: if you cheered when donald trump brought home otto warmbier's corpse, sit the fuck down and shut the fuck up…",Negative,"Any[""1584349209683439618"", ""1584339387256639488""]",en,"RT @itsJeffTiedrich: pro tip: if you cheered when Donald Trump brought home Otto Warmbier's corpse, sit the fuck down and shut the fuck up…",subj,true,false,true,false,false,false,false,false,false,false,false
0.0,"rt breaking news: the washington post drops bombshell, reveals that lawyers just found “at least two” highly classified d…",Neutral,"Any[""1584339387256639488""]",en,"RT @OccupyDemocrats: BREAKING NEWS: The Washington Post drops bombshell, reveals that lawyers just found “at least two” highly classified d…",obj,false,false,true,false,false,false,false,false,false,false,false
0.0,"rt las empresas familiares de donald trump ""culpables de todos los cargos"" trump corporation y trump payroll corporation, fue…",Neutral,"Any[""1584339387256639488""]",es,"RT @dw_espanol: Las empresas familiares de Donald Trump ""culpables de todos los cargos""

Trump Corporation y Trump Payroll Corporation, fue…",obj,false,false,true,false,false,false,false,false,false,false,false
0.0,had it with this guys profane &amp; inaccuracies. https://t.co/hbcujyvr4x,Neutral,"Any[""1584349209683439618"", ""1584339387256639488""]",en,Had it with this guys profane &amp; inaccuracies. #blocked https://t.co/HBCujyvR4x,obj,true,false,true,false,false,false,false,false,false,false,false
-0.4767000079154968,"rt anyone saying donald is being cooperative in this additional search is guessing, and they’re guessing wrong in my opin…",Negative,"Any[""1584339387256639488""]",en,"RT @MuellerSheWrote: Anyone saying Donald is being cooperative in this additional search is guessing, and they’re guessing wrong in my opin…",obj,false,false,true,false,false,false,false,false,false,false,false
-0.3944000005722046,"potus has power to declassify anything ""by any process or no process."" can you prove he did not do so before the trump administration officially ended? what he said about them being there or not being there is a different question, and in not sure it has any legal relevance.",Negative,"Any[""1584339387256639488""]",en,"@joncoopertweets POTUS has power to declassify anything ""by any process or no process."" Can you prove he did not do so before the Trump administration officially ended?

What he said about them being there or not being there is a different question, and in not sure it has any legal relevance.",obj,false,false,true,false,false,false,false,false,false,false,false
0.20469999313354492,it okay for former presidents to do but not for trump? what happened to the presidential act?,Positive,"Any[""1584339387256639488""]",en,@joncoopertweets It okay for former presidents to do but not for Trump? What happened to the presidential act?,obj,false,false,true,false,false,false,false,false,false,false,false
0.6037999987602234,"rt if rethuglicans truly support women having their voices heard, they wouldn't have been okay with kavano on the…",Positive,"Any[""1584339387256639488""]",en,"RT @dvillella: @ACTBrigitte If Rethuglicans truly support women having their voices heard, they wouldn't have been okay with KavaNO on the…",subj,false,false,true,false,false,false,false,false,false,false,false
-0.07720000296831131,lol fake news and a bot,Negative,"Any[""1584339387256639488""]",en,@MadeInTheUSANJ @mattgaetz Lol fake news and a bot,obj,false,false,true,false,false,false,false,false,false,false,false
-0.8518999814987183,"lol, no. thats insane. the 🍊💩🤡 and his bootlickers who apparently include you, have done the damage. stop spreading lies and division.",Negative,"Any[""1584339387256639488""]",en,"@JesseKellyDC @RepGosar LoL,   No.   Thats insane.  The 🍊💩🤡 and his bootlickers who apparently include you, have done the damage.   Stop spreading lies and division.",obj,false,false,true,false,false,false,false,false,false,false,false
-0.6808000206947327,"rt breaking: maga loser kari lake endorses donald trump's fascist call for the ""termination"" of the constitution, says th…",Negative,"Any[""1584349209683439618"", ""1584339387256639488""]",en,"RT @OccupyDemocrats: BREAKING: MAGA loser Kari Lake endorses Donald Trump's fascist call for the ""termination"" of the Constitution, says th…",obj,true,false,true,false,false,false,false,false,false,false,false
0.0,rt the storage unit was rented for trump by the government services agency to relocate items th…,Neutral,"Any[""1584339387256639488""]",en,RT @Conner1Brenda: @sandibachom @Victorshi2020 The storage unit was rented for Trump by the Government Services Agency to relocate items th…,obj,false,false,true,false,false,false,false,false,false,false,false
0.5105999708175659,now let's see just what the psycho arms dealer does now that he is free to again ply his trade. maybe he will just send 10% to the big guy.,Positive,"Any[""1584349209683439618"", ""1584339387256639488""]",en,@itsJeffTiedrich Now let's see just what the psycho arms dealer does now that he is free to again ply his trade.  Maybe he will just send 10% to the big guy.,subj,true,false,true,false,false,false,false,false,false,false,false
0.0,dude what are you smoking?,Neutral,"Any[""1584339387256639488""]",en,@BCStevens77 @DonaldJTrumpJr Dude what are you smoking?,subj,false,false,true,false,false,false,false,false,false,false,false
-0.8126000165939331,"rt pro tip: if you cheered when donald trump brought home otto warmbier's corpse, sit the fuck down and shut the fuck up…",Negative,"Any[""1584349209683439618"", ""1584339387256639488""]",en,"RT @itsJeffTiedrich: pro tip: if you cheered when Donald Trump brought home Otto Warmbier's corpse, sit the fuck down and shut the fuck up…",subj,true,false,true,false,false,false,false,false,false,false,false
-0.25,"rt donald trump jr. slams biden for securing ""america hating"" griner's release https://t.co/twtuagr34j",Negative,"Any[""1584339387256639488""]",en,"RT @Newsweek: Donald Trump Jr. slams Biden for securing ""America hating"" Griner's release https://t.co/tWTUaGR34J",obj,false,false,true,false,false,false,false,false,false,false,false
0.0,"rt i don't know, just let this sink in. putin installed donald j. trump kicked the us press out of the oval o…",Neutral,"Any[""1584339387256639488""]",en,"RT @BCStevens77: @DonaldJTrumpJr I don't know, just let this sink in. Putin installed Donald J. Trump kicked the US press out of the oval o…",subj,false,false,true,false,false,false,false,false,false,false,false
0.0,rt lawyers for former pres. donald trump say new material marked “classified” was discovered in a storage unit used by the…,Neutral,"Any[""1584339387256639488""]",en,RT @CBSEveningNews: Lawyers for former Pres. Donald Trump say new material marked “classified” was discovered in a storage unit used by the…,obj,false,false,true,false,false,false,false,false,false,false,false
0.44040000438690186,"state i hope, federal is to cushy for them.",Positive,"Any[""1584339387256639488""]",en,"@MadeInTheUSANJ @DonaldJTrumpJr State I hope, federal is to cushy for them.",obj,false,false,true,false,false,false,false,false,false,false,false
0.0,lmfao--will not hold up in court,Neutral,"Any[""1584339387256639488""]",en,@ZoeTillman lmfao--will not hold up in court,obj,false,false,true,false,false,false,false,false,false,false,false
-0.4767000079154968,"rt anyone saying donald is being cooperative in this additional search is guessing, and they’re guessing wrong in my opin…",Negative,"Any[""1584339387256639488""]",en,"RT @MuellerSheWrote: Anyone saying Donald is being cooperative in this additional search is guessing, and they’re guessing wrong in my opin…",obj,false,false,true,false,false,false,false,false,false,false,false
-0.8126000165939331,"rt pro tip: if you cheered when donald trump brought home otto warmbier's corpse, sit the fuck down and shut the fuck up…",Negative,"Any[""1584349209683439618"", ""1584339387256639488""]",en,"RT @itsJeffTiedrich: pro tip: if you cheered when Donald Trump brought home Otto Warmbier's corpse, sit the fuck down and shut the fuck up…",subj,true,false,true,false,false,false,false,false,false,false,false
-0.8126000165939331,"rt pro tip: if you cheered when donald trump brought home otto warmbier's corpse, sit the fuck down and shut the fuck up…",Negative,"Any[""1584349209683439618"", ""1584339387256639488""]",en,"RT @itsJeffTiedrich: pro tip: if you cheered when Donald Trump brought home Otto Warmbier's corpse, sit the fuck down and shut the fuck up…",subj,true,false,true,false,false,false,false,false,false,false,false
-0.18379999697208405,whelan's not a soldier. he's a thief who received a bad conduct discharge 14 years ago.,Negative,"Any[""1584339387256639488""]",en,@Sko_neezy Whelan's not a soldier. He's a thief who received a bad conduct discharge 14 years ago.,subj,false,false,true,false,false,false,false,false,false,false,false
0.0,was there also a label saying “top secret” on those documents?,Neutral,"Any[""1584339387256639488""]",en,@joncoopertweets Was there also a label saying “top secret” on those documents?,obj,false,false,true,false,false,false,false,false,false,false,false
-0.8126000165939331,"rt pro tip: if you cheered when donald trump brought home otto warmbier's corpse, sit the fuck down and shut the fuck up…",Negative,"Any[""1584349209683439618"", ""1584339387256639488""]",en,"RT @itsJeffTiedrich: pro tip: if you cheered when Donald Trump brought home Otto Warmbier's corpse, sit the fuck down and shut the fuck up…",subj,true,false,true,false,false,false,false,false,false,false,false
-0.29600000381469727,donald trump stole documents &amp; is still hiding them as they don't belong to him.,Negative,"Any[""1584339387256639488""]",en,@FrankMikeDavis1 Donald trump stole documents &amp; is still hiding them as they don't belong to him.,obj,false,false,true,false,false,false,false,false,false,false,false
0.49390000104904175,well said sir. well said. https://t.co/4jp6hvqt8g,Positive,"Any[""1584339387256639488"", ""1600736022488403970""]",en,"@middleageriot Well said Sir.
Well said. https://t.co/4Jp6HvQT8g",obj,false,false,true,false,false,false,false,false,false,false,true
0.0,"rt between the white house toilet, mar-a-lago, and now the storage unit in florida...is there anywhere that donald trump didn…",Neutral,"Any[""1584339387256639488""]",en,"RT @OliviaTroye: Between the White House toilet, Mar-A-Lago, and now the storage unit in Florida...Is there anywhere that Donald Trump didn…",obj,false,false,true,false,false,false,false,false,false,false,false
-0.6908000111579895,rt trump university shut down after settling a $25m fraud lawsuit. the trump foundation was shut down after a “pattern of ill…,Negative,"Any[""1584339387256639488""]",en,"RT @AhmedBaba_: Trump University shut down after settling a $25M fraud lawsuit.

The Trump Foundation was shut down after a “pattern of ill…",obj,false,false,true,false,false,false,false,false,false,false,false
